Date,Open,High,Low,Close,Volume,Adj Close
42152,0.0888,0.0888,0.0866,0.0869,147829500,0.0869
42151,0.0858,0.0889,0.0846,0.0889,195708000,0.0889
42150,0.0864,0.0877,0.0845,0.0854,133947300,0.0854
42149,0.0883,0.0891,0.0861,0.0864,101425700,0.0864
42146,0.088,0.0892,0.088,0.0891,83936700,0.0891
42145,0.089,0.0894,0.0877,0.088,111433400,0.088
42144,0.089,0.0902,0.0886,0.0891,125126900,0.0891
42143,0.0907,0.0917,0.0903,0.0908,125397400,0.0908
42142,0.0911,0.0917,0.0895,0.09,129311400,0.09
42139,0.0919,0.0924,0.0911,0.0911,106862800,0.0911
42138,0.0915,0.092,0.0895,0.0919,101204300,0.0919
42137,0.0904,0.0922,0.09,0.0915,261928400,0.0915
42136,0.089,0.0904,0.0884,0.09,192797400,0.09
42135,0.089,0.0896,0.0877,0.0896,119537200,0.0896
42132,0.0883,0.0898,0.0875,0.0897,129776800,0.0897
42131,0.087,0.0878,0.0842,0.0878,219033400,0.0878
42130,0.0883,0.0897,0.0865,0.0875,204443200,0.0875
42129,0.094,0.0943,0.0877,0.0879,383609600,0.0879
42128,0.09,0.094,0.0889,0.0929,334172900,0.0929
42125,0.0891,0.0891,0.0891,0.0891,0,0.0891
42124,0.0875,0.0894,0.087,0.0891,151790700,0.0891
42123,0.0894,0.0903,0.0871,0.0875,175960700,0.0875
42122,0.0898,0.0904,0.088,0.089,214133800,0.089
42121,0.0867,0.0895,0.085,0.0895,179887400,0.0895
42118,0.0844,0.0868,0.0838,0.0863,177154600,0.0863
42117,0.085,0.0856,0.0832,0.0842,152601400,0.0842
42116,0.0848,0.085,0.0825,0.085,186749200,0.085
42115,0.086,0.0878,0.0832,0.0851,377118600,0.0851
42114,0.081,0.0848,0.081,0.0848,323521000,0.0848
42111,0.086,0.0866,0.0805,0.0808,388857300,0.0808
42110,0.0904,0.0904,0.0855,0.0857,207006100,0.0857
42109,0.088,0.0906,0.0863,0.09,216644300,0.09
42108,0.0913,0.0915,0.0873,0.0879,290504200,0.0879
42107,0.0925,0.093,0.0916,0.0918,121059500,0.0918
42104,0.0942,0.0945,0.0922,0.0928,144806000,0.0928
42103,0.0928,0.0943,0.0928,0.0939,178437500,0.0939
42102,0.0915,0.094,0.0902,0.0939,226864600,0.0939
42101,0.0956,0.0963,0.0912,0.0916,380175200,0.0916
42100,0.0955,0.0955,0.0955,0.0955,0,0.0955
42097,0.0955,0.0955,0.0955,0.0955,0,0.0955
42096,0.0953,0.096,0.0949,0.0955,95148800,0.0955
42095,0.095,0.0963,0.0946,0.0958,169408400,0.0958
42094,0.0956,0.0964,0.0934,0.0957,187486900,0.0957
42093,0.0953,0.0968,0.0948,0.0958,145530700,0.0958
42090,0.0933,0.0954,0.0931,0.0951,158422200,0.0951
42089,0.093,0.0936,0.09,0.0929,299104000,0.0929
42088,0.0951,0.0988,0.0948,0.095,378965700,0.095
42087,0.09,0.0966,0.0896,0.0959,687631100,0.0959
42086,0.0886,0.0905,0.0878,0.09,371263000,0.09
42083,0.086,0.089,0.0853,0.089,542455900,0.089
42082,0.0852,0.086,0.0847,0.0854,177213700,0.0854
42081,0.0852,0.0863,0.0834,0.0847,261495400,0.0847
42080,0.0879,0.088,0.0843,0.0862,238305800,0.0862
42079,0.0879,0.0888,0.0873,0.0876,193259400,0.0876
42076,0.0883,0.0889,0.0874,0.0877,238858000,0.0877
42075,0.088,0.0892,0.0868,0.088,224854500,0.088
42074,0.0852,0.0879,0.0851,0.0879,239731400,0.0879
42073,0.0878,0.0882,0.084,0.085,225493500,0.085
42072,0.0876,0.0888,0.0863,0.0878,164959800,0.0878
42069,0.0873,0.0887,0.0868,0.0883,220597700,0.0883
42068,0.0848,0.0863,0.083,0.0862,180624400,0.0862
42067,0.0861,0.0866,0.0826,0.0846,216638800,0.0846
42066,0.089,0.091,0.0851,0.0854,750301000,0.0854
42065,0.0834,0.084,0.0824,0.0834,155330300,0.0834
42062,0.0827,0.0837,0.0816,0.0832,247753500,0.0832
42061,0.0814,0.0838,0.0805,0.0834,254097300,0.0834
42060,0.0843,0.0849,0.08,0.0808,333164900,0.0808
42059,0.0812,0.0837,0.0808,0.0836,314233100,0.0836
42058,0.0822,0.0833,0.0806,0.0812,329022600,0.0812
42055,0.0805,0.081,0.0784,0.0793,308349600,0.0793
42054,0.0814,0.082,0.08,0.0807,285555000,0.0807
42053,0.0798,0.0823,0.0787,0.0815,423536100,0.0815
42052,0.0745,0.0793,0.0742,0.0787,512997700,0.0787
42051,0.073,0.0759,0.0727,0.0736,200472400,0.0736
42048,0.069,0.0727,0.069,0.0725,371829300,0.0725
42047,0.0657,0.0687,0.0651,0.0684,242339500,0.0684
42046,0.0668,0.0672,0.065,0.0655,205243700,0.0655
42045,0.0651,0.0672,0.0651,0.0668,206879200,0.0668
42044,0.0645,0.0658,0.0642,0.0646,207079800,0.0646
42041,0.0621,0.0653,0.0621,0.0651,239038200,0.0651
42040,0.0625,0.0631,0.0615,0.0618,246609900,0.0618
42039,0.0649,0.065,0.0632,0.064,154708900,0.064
42038,0.064,0.0675,0.0628,0.0644,520613300,0.0644
42037,0.0632,0.0653,0.0614,0.0648,256210200,0.0648
42034,0.063,0.0642,0.0613,0.063,235165500,0.063
42033,0.063,0.0646,0.0584,0.0618,487041000,0.0618
42032,0.0693,0.0695,0.062,0.063,601965600,0.063
42031,0.0706,0.0709,0.0689,0.069,190917200,0.069
42030,0.069,0.0712,0.068,0.0706,251550600,0.0706
42027,0.0723,0.0728,0.0695,0.0701,392895100,0.0701
42026,0.0718,0.0742,0.0691,0.0717,534850500,0.0717
42025,0.0728,0.0729,0.0694,0.0716,346751400,0.0716
42024,0.0719,0.0732,0.0707,0.072,307463900,0.072
42023,0.0679,0.0711,0.0675,0.0711,258528000,0.0711
42020,0.0687,0.0689,0.0658,0.0678,249120500,0.0678
42019,0.0711,0.0722,0.0667,0.068,482585000,0.068
42018,0.0676,0.0719,0.0673,0.07,309015500,0.07
42017,0.0676,0.0697,0.0665,0.0688,186114200,0.0688
42016,0.0679,0.0679,0.0655,0.0672,188602200,0.0672
42013,0.0687,0.0703,0.0661,0.0671,247507300,0.0671
42012,0.07,0.0708,0.068,0.0683,235905400,0.0683
42011,0.0704,0.0719,0.0678,0.0682,231882900,0.0682
42010,0.0694,0.0725,0.0675,0.0699,327611500,0.0699
42009,0.0724,0.0749,0.0692,0.0693,445980800,0.0693
42006,0.0671,0.0705,0.0665,0.0703,205792800,0.0703
42005,0.0657,0.0657,0.0657,0.0657,0,0.0657
42004,0.065,0.0664,0.0645,0.0657,125933400,0.0657
42003,0.068,0.068,0.065,0.065,333041500,0.065
42002,0.0711,0.0716,0.0677,0.068,344294900,0.068
41999,0.0715,0.0715,0.0715,0.0715,0,0.0715
41998,0.0715,0.0715,0.0715,0.0715,0,0.0715
41997,0.0716,0.073,0.0715,0.0715,35484900,0.0715
41996,0.0717,0.0724,0.0705,0.072,132523100,0.072
41995,0.072,0.0728,0.0706,0.071,238976500,0.071
41992,0.0761,0.077,0.0711,0.0711,454613300,0.0711
41991,0.0722,0.0758,0.0714,0.0748,298810600,0.0748
41990,0.0742,0.0746,0.0685,0.0701,494978200,0.0701
41989,0.0759,0.0769,0.0713,0.0741,459219400,0.0741
41988,0.0771,0.0811,0.0741,0.0751,340932000,0.0751
41985,0.078,0.0784,0.0762,0.0773,196467300,0.0773
41984,0.0789,0.0808,0.0781,0.0782,213299800,0.0782
41983,0.081,0.0823,0.0787,0.0799,240558900,0.0799
41982,0.0832,0.0843,0.0804,0.0806,253572300,0.0806
41981,0.0844,0.0858,0.084,0.0845,155391900,0.0845
41978,0.082,0.0849,0.082,0.0841,236452500,0.0841
41977,0.0826,0.085,0.08,0.081,419333200,0.081
41976,0.0815,0.0832,0.0812,0.0817,212891500,0.0817
41975,0.081,0.0825,0.0797,0.0818,183978000,0.0818
41974,0.0819,0.0819,0.0783,0.0791,256695800,0.0791
41971,0.0862,0.0865,0.083,0.083,183868500,0.083
41970,0.0844,0.0858,0.0835,0.0858,187509200,0.0858
41969,0.085,0.0865,0.0832,0.0846,232395600,0.0846
41968,0.0814,0.0858,0.0802,0.0846,423590400,0.0846
41967,0.0789,0.0815,0.0782,0.0815,262300200,0.0815
41964,0.0752,0.079,0.0745,0.0782,303741700,0.0782
41963,0.0798,0.0798,0.0736,0.075,314395500,0.075
41962,0.0814,0.0821,0.079,0.0796,184064200,0.0796
41961,0.0785,0.0825,0.0781,0.0809,293550300,0.0809
41960,0.0744,0.0789,0.0741,0.078,214619800,0.078
41957,0.0741,0.0752,0.0727,0.075,240681700,0.075
41956,0.0738,0.0761,0.0722,0.0731,383365300,0.0731
41955,0.0789,0.0791,0.0711,0.0711,476668500,0.0711
41954,0.0786,0.0808,0.0779,0.0787,204688800,0.0787
41953,0.0788,0.0809,0.077,0.0789,192701900,0.0789
41950,0.0827,0.0838,0.078,0.078,437037300,0.078
41949,0.0825,0.0872,0.0811,0.0827,356153000,0.0827
41948,0.0838,0.0848,0.0801,0.0838,289282400,0.0838
41947,0.0874,0.0887,0.0826,0.0829,302371500,0.0829
41946,0.089,0.0899,0.0871,0.0876,165070200,0.0876
41943,0.0915,0.0924,0.087,0.09,406966000,0.09
41942,0.0922,0.0935,0.0857,0.089,369214200,0.089
41941,0.095,0.0964,0.0914,0.0921,286547000,0.0921
41940,0.0916,0.0961,0.0903,0.095,319142100,0.095
41939,0.099,0.1013,0.0866,0.0904,613365500,0.0904
41936,0.0913,0.0945,0.0866,0.094,370236200,0.094
41935,0.0919,0.0933,0.0898,0.0925,290963300,0.0925
41934,0.094,0.0968,0.0887,0.093,449251200,0.093
41933,0.0848,0.0947,0.0842,0.0921,498790200,0.0921
41932,0.081,0.0845,0.0794,0.084,318592100,0.084
41929,0.0776,0.0817,0.0765,0.08,390741600,0.08
41928,0.0844,0.0855,0.0765,0.0775,583200000,0.0775
41927,0.0884,0.0898,0.083,0.0832,375092400,0.0832
41926,0.09,0.0909,0.086,0.088,304697700,0.088
41925,0.0888,0.0942,0.087,0.0901,255908800,0.0901
41922,0.0878,0.0909,0.085,0.0903,324616900,0.0903
41921,0.0958,0.0962,0.0885,0.0893,372137900,0.0893
41920,0.0977,0.0984,0.0922,0.0932,421749500,0.0932
41919,0.1,0.1015,0.0922,0.0989,388909400,0.0989
41918,0.1024,0.1028,0.0984,0.0998,206428700,0.0998
41915,0.1035,0.1035,0.1012,0.1014,140608500,0.1014
41914,0.105,0.1055,0.1008,0.101,359177200,0.101
41913,0.1036,0.107,0.1035,0.1046,258016400,0.1046
41912,0.1026,0.1044,0.1025,0.1036,226115200,0.1036
41911,0.1032,0.1044,0.1022,0.1025,150470600,0.1025
41908,0.1014,0.1033,0.1005,0.103,185341200,0.103
41907,0.1034,0.1044,0.1011,0.102,239697500,0.102
41906,0.1046,0.1046,0.1021,0.1024,216893500,0.1024
41905,0.1058,0.1063,0.103,0.1047,225109500,0.1047
41904,0.1037,0.1063,0.1035,0.1052,243863300,0.1052
41901,0.1025,0.1072,0.1023,0.105,1027616600,0.105
41900,0.1009,0.1038,0.0994,0.1001,339172100,0.1001
41899,0.1025,0.1047,0.0993,0.1,334396500,0.1
41898,0.1082,0.1086,0.101,0.1022,309723000,0.1022
41897,0.1081,0.1095,0.1068,0.108,228184600,0.108
41894,0.1097,0.111,0.1083,0.111,165771500,0.111
41893,0.108,0.1092,0.1072,0.1091,122172000,0.1091
41892,0.107,0.1105,0.1059,0.1084,212885100,0.1084
41891,0.1115,0.1128,0.1056,0.1081,272782100,0.1081
41890,0.1125,0.1137,0.1115,0.112,236724100,0.112
41887,0.1115,0.1134,0.1101,0.1127,294726300,0.1127
41886,0.105,0.114,0.1041,0.111,598884100,0.111
41885,0.1038,0.1059,0.1034,0.1055,205684700,0.1055
41884,0.1032,0.104,0.1026,0.1035,146373500,0.1035
41883,0.104,0.1064,0.1015,0.102,217654600,0.102
41880,0.099,0.1035,0.0986,0.1035,242797900,0.1035
41879,0.103,0.1055,0.0981,0.0996,270470400,0.0996
41878,0.0987,0.104,0.0985,0.103,363864800,0.103
41877,0.0958,0.0983,0.0932,0.0983,251771500,0.0983
41876,0.0939,0.0954,0.0927,0.095,109137100,0.095
41873,0.0927,0.0938,0.0914,0.0925,134289000,0.0925
41872,0.0957,0.0957,0.0911,0.0925,271707600,0.0925
41871,0.0974,0.0979,0.0902,0.0958,199994400,0.0958
41870,0.097,0.0983,0.0961,0.0978,180507300,0.0978
41869,0.0959,0.0976,0.0951,0.0969,216468600,0.0969
41866,0.0945,0.0964,0.0932,0.0944,129290900,0.0944
41865,0.0922,0.0964,0.0915,0.0946,443280000,0.0946
41864,0.088,0.0925,0.0871,0.0925,343470800,0.0925
41863,0.0877,0.0887,0.0853,0.0871,199560400,0.0871
41862,0.087,0.0899,0.085,0.0868,265418400,0.0868
41859,0.085,0.0887,0.0804,0.0837,474651100,0.0837
41858,0.0851,0.0944,0.0701,0.0868,790648700,0.0868
41857,0.1019,0.104,0.0872,0.0879,785559900,0.0879
41856,0.1075,0.1109,0.1023,0.1035,253336700,0.1035
41855,0.107,0.11,0.1011,0.1072,415418300,0.1072
41852,0.109,0.11,0.101,0.101,299103900,0.101
41851,0.1115,0.112,0.1024,0.1072,381645100,0.1072
41850,0.1132,0.1149,0.1106,0.1121,158250800,0.1121
41849,0.118,0.121,0.112,0.113,247286900,0.113
41848,0.115,0.1173,0.1111,0.1158,368958400,0.1158
41845,0.1225,0.1338,0.118,0.119,379717900,0.119
41844,0.1135,0.1224,0.1108,0.1222,409063400,0.1222
41843,0.106,0.113,0.1055,0.113,310229200,0.113
41842,0.102,0.106,0.0998,0.1039,203632700,0.1039
41841,0.1032,0.1049,0.1012,0.102,117055100,0.102
41838,0.1048,0.1048,0.1008,0.1031,161190800,0.1031
41837,0.1059,0.1082,0.1025,0.104,149527700,0.104
41836,0.1004,0.1085,0.1,0.1063,281233700,0.1063
41835,0.1029,0.1039,0.0958,0.1,246848000,0.1
41834,0.1027,0.1044,0.0993,0.1015,423633600,0.1015
41831,0.101,0.1056,0.1006,0.102,569467500,0.102
41830,0.108,0.1081,0.0992,0.1018,521603100,0.1018
41829,0.1099,0.1099,0.1063,0.1083,362836300,0.1083
41828,0.1145,0.1145,0.109,0.11,269935500,0.11
41827,0.114,0.115,0.1104,0.1145,400154900,0.1145
41824,0.1223,0.125,0.113,0.1154,680562700,0.1154
41823,0.13,0.1315,0.1224,0.1254,407588000,0.1254
41822,0.135,0.14,0.1254,0.132,609166900,0.132
41821,0.1151,0.1406,0.1151,0.1406,875815200,0.1406
41820,0.10591,0.11392,0.10591,0.11078,840436900,0.11078
41817,0.10498,0.10956,0.10364,0.10556,397823000,0.10556
41816,0.10446,0.10562,0.10184,0.10428,461554100,0.10428
41815,0.08415,0.10805,0.08357,0.10446,1063825100,0.10446
41814,0.09691,0.09854,0.09006,0.09198,220723900,0.09198
41813,0.09987,0.10092,0.09587,0.09639,155540100,0.09639
41810,0.1033,0.10353,0.09883,0.09952,282235000,0.09952
41809,0.10359,0.10399,0.10161,0.10388,112320400,0.10388
41808,0.10533,0.10579,0.10184,0.10214,132322600,0.10214
41807,0.10562,0.10608,0.10463,0.10498,106761600,0.10498
41806,0.10486,0.10637,0.10388,0.10469,128544800,0.10469
41803,0.10475,0.10678,0.10399,0.1048,214624800,0.1048
41802,0.11072,0.1145,0.09987,0.10376,486584500,0.10376
41801,0.11363,0.11461,0.10997,0.11055,156185400,0.11055
41800,0.11421,0.11467,0.11055,0.11316,165593900,0.11316
41799,0.11786,0.11954,0.11339,0.11415,217702800,0.11415
41796,0.1185,0.12007,0.11577,0.1178,348714000,0.1178
41795,0.11374,0.121,0.11339,0.1156,340440700,0.1156
41794,0.10916,0.11374,0.10881,0.11374,187619600,0.11374
41793,0.11142,0.11142,0.10771,0.10945,138014500,0.10945
41792,0.11148,0.11392,0.11125,0.11154,124842500,0.11154
41789,0.112,0.11403,0.11125,0.11125,182860800,0.11125
41788,0.11606,0.11606,0.11084,0.11252,180653200,0.11252
41787,0.11351,0.11763,0.11299,0.11612,345586600,0.11612
41786,0.10968,0.11252,0.10829,0.11165,293377200,0.11165
41785,0.10057,0.10823,0.09999,0.10753,235474900,0.10753
41782,0.09923,0.10115,0.09923,0.1001,124065200,0.1001
41781,0.10219,0.10243,0.09958,0.1001,130123500,0.1001
41780,0.09987,0.10138,0.09778,0.10126,195226100,0.10126
41779,0.09947,0.10202,0.09865,0.09987,183751500,0.09987
41778,0.10318,0.10724,0.099,0.10005,400509600,0.10005
41775,0.09517,0.10475,0.09175,0.10388,896914700,0.10388
41774,0.10446,0.1084,0.09645,0.09836,655423600,0.09836
41773,0.11595,0.11595,0.10475,0.10504,812195300,0.10504
41772,0.12129,0.12187,0.11711,0.1178,246922400,0.1178
41771,0.11954,0.12169,0.11693,0.12071,247837900,0.12071
41768,0.12645,0.12645,0.11664,0.11867,362212700,0.11867
41767,0.12755,0.12883,0.12192,0.12401,234529600,0.12401
41766,0.12999,0.12999,0.12541,0.12633,213313200,0.12633
41765,0.13132,0.13388,0.1297,0.13057,331639500,0.13057
41764,0.12854,0.129,0.12628,0.12848,146659300,0.12848
41761,0.12709,0.12709,0.12709,0.12709,0,0.12709
41760,0.12709,0.12709,0.12709,0.12709,0,0.12709
41759,0.12558,0.12767,0.12425,0.12709,204538900,0.12709
41758,0.12227,0.12674,0.12216,0.12622,141770100,0.12622
41757,0.12111,0.12297,0.11931,0.12175,127229600,0.12175
41754,0.1243,0.1243,0.12071,0.12076,119026900,0.12076
