Date,Open,High,Low,Close,Volume,Adj Close
42319,0.12,0.12,0.12,0.12,0,0.12
42318,0.12,0.12,0.12,0.12,0,0.12
42317,0.12,0.12,0.12,0.12,0,0.12
42314,0.12,0.12,0.12,0.12,0,0.12
42313,0.12,0.12,0.12,0.12,0,0.12
42312,0.12,0.12,0.12,0.12,0,0.12
42311,0.12,0.12,0.12,0.12,0,0.12
42310,0.12,0.12,0.12,0.12,0,0.12
42307,0.12,0.12,0.12,0.12,0,0.12
42306,0.12,0.12,0.12,0.12,0,0.12
42305,0.12,0.12,0.12,0.12,0,0.12
42304,0.12,0.12,0.12,0.12,0,0.12
42303,0.12,0.12,0.12,0.12,0,0.12
42300,0.12,0.12,0.12,0.12,0,0.12
42299,0.12,0.12,0.12,0.12,0,0.12
42298,0.12,0.12,0.12,0.12,0,0.12
42297,0.12,0.12,0.12,0.12,0,0.12
42296,0.12,0.12,0.12,0.12,0,0.12
42293,0.12,0.12,0.12,0.12,0,0.12
42292,0.12,0.12,0.12,0.12,0,0.12
42291,0.12,0.12,0.12,0.12,0,0.12
42290,0.12,0.12,0.12,0.12,0,0.12
42289,0.12,0.12,0.12,0.12,0,0.12
42286,0.12,0.12,0.12,0.12,0,0.12
42285,0.12,0.12,0.12,0.12,0,0.12
42284,0.12,0.12,0.12,0.12,0,0.12
42283,0.12,0.12,0.12,0.12,0,0.12
42282,0.12,0.12,0.12,0.12,0,0.12
42279,0.12,0.12,0.12,0.12,0,0.12
42278,0.12,0.12,0.12,0.12,0,0.12
42277,0.12,0.12,0.12,0.12,0,0.12
42276,0.12,0.12,0.12,0.12,0,0.12
42275,0.12,0.12,0.12,0.12,0,0.12
42272,0.12,0.12,0.12,0.12,0,0.12
42271,0.12,0.12,0.12,0.12,0,0.12
42270,0.12,0.12,0.12,0.12,0,0.12
42269,0.12,0.12,0.12,0.12,0,0.12
42268,0.12,0.12,0.12,0.12,0,0.12
42265,0.12,0.12,0.12,0.12,0,0.12
42264,0.12,0.12,0.12,0.12,0,0.12
42263,0.12,0.12,0.12,0.12,0,0.12
42262,0.12,0.12,0.12,0.12,0,0.12
42261,0.12,0.12,0.12,0.12,0,0.12
42258,0.12,0.12,0.12,0.12,0,0.12
42257,0.12,0.12,0.12,0.12,0,0.12
42256,0.12,0.12,0.12,0.12,0,0.12
42255,0.12,0.12,0.12,0.12,0,0.12
42254,0.12,0.12,0.12,0.12,0,0.12
42251,0.12,0.12,0.12,0.12,0,0.12
42250,0.12,0.12,0.12,0.12,0,0.12
42249,0.12,0.12,0.12,0.12,0,0.12
42248,0.12,0.12,0.12,0.12,0,0.12
42247,0.12,0.12,0.12,0.12,0,0.12
42244,0.12,0.12,0.12,0.12,0,0.12
42243,0.12,0.12,0.12,0.12,0,0.12
42242,0.12,0.12,0.12,0.12,0,0.12
42241,0.12,0.12,0.12,0.12,0,0.12
42240,0.12,0.12,0.12,0.12,0,0.12
42237,0.12,0.12,0.12,0.12,0,0.12
42236,0.12,0.12,0.12,0.12,0,0.12
42235,0.12,0.12,0.12,0.12,0,0.12
42234,0.12,0.12,0.12,0.12,0,0.12
42233,0.12,0.12,0.12,0.12,0,0.12
42230,0.12,0.12,0.12,0.12,0,0.12
42229,0.12,0.12,0.12,0.12,0,0.12
42228,0.12,0.12,0.12,0.12,0,0.12
42227,0.12,0.12,0.12,0.12,0,0.12
42226,0.12,0.12,0.12,0.12,0,0.12
42223,0.12,0.12,0.12,0.12,0,0.12
42222,0.12,0.12,0.12,0.12,0,0.12
42221,0.12,0.12,0.12,0.12,0,0.12
42220,0.12,0.12,0.12,0.12,0,0.12
42219,0.12,0.12,0.12,0.12,0,0.12
42216,0.12,0.12,0.12,0.12,0,0.12
42215,0.12,0.12,0.12,0.12,0,0.12
42214,0.12,0.12,0.12,0.12,0,0.12
42213,0.12,0.12,0.12,0.12,0,0.12
42212,0.12,0.12,0.12,0.12,0,0.12
42209,0.12,0.12,0.12,0.12,0,0.12
42208,0.12,0.12,0.12,0.12,0,0.12
42207,0.12,0.12,0.12,0.12,0,0.12
42206,0.12,0.12,0.12,0.12,0,0.12
42205,0.12,0.12,0.12,0.12,0,0.12
42202,0.12,0.12,0.12,0.12,0,0.12
42201,0.12,0.12,0.12,0.12,0,0.12
42200,0.12,0.12,0.12,0.12,0,0.12
42199,0.12,0.12,0.12,0.12,0,0.12
42198,0.12,0.12,0.12,0.12,0,0.12
42195,0.12,0.12,0.12,0.12,0,0.12
42194,0.12,0.12,0.12,0.12,0,0.12
42193,0.12,0.12,0.12,0.12,0,0.12
42192,0.12,0.12,0.12,0.12,0,0.12
42191,0.12,0.12,0.12,0.12,0,0.12
42188,0.12,0.12,0.12,0.12,0,0.12
42187,0.12,0.12,0.12,0.12,0,0.12
42186,0.12,0.12,0.12,0.12,0,0.12
42185,0.12,0.12,0.12,0.12,0,0.12
42184,0.12,0.12,0.12,0.12,0,0.12
42181,0.12,0.12,0.12,0.12,0,0.12
42180,0.12,0.12,0.12,0.12,0,0.12
42179,0.12,0.12,0.12,0.12,0,0.12
42178,0.12,0.12,0.12,0.12,0,0.12
42177,0.12,0.12,0.12,0.12,0,0.12
42174,0.12,0.12,0.12,0.12,0,0.12
42173,0.12,0.12,0.12,0.12,0,0.12
42172,0.12,0.12,0.12,0.12,0,0.12
42171,0.12,0.12,0.12,0.12,0,0.12
42170,0.12,0.12,0.12,0.12,0,0.12
42167,0.12,0.12,0.12,0.12,0,0.12
42166,0.12,0.12,0.12,0.12,0,0.12
42165,0.12,0.12,0.12,0.12,0,0.12
42164,0.12,0.12,0.12,0.12,0,0.12
42163,0.12,0.12,0.12,0.12,0,0.12
42160,0.12,0.12,0.12,0.12,0,0.12
42159,0.12,0.12,0.12,0.12,0,0.12
42158,0.12,0.12,0.12,0.12,0,0.12
42157,0.12,0.12,0.12,0.12,0,0.12
42156,0.12,0.12,0.12,0.12,0,0.12
42153,0.12,0.12,0.12,0.12,0,0.12
42152,0.12,0.12,0.12,0.12,0,0.12
42151,0.12,0.12,0.12,0.12,0,0.12
42150,0.12,0.12,0.12,0.12,0,0.12
42149,0.12,0.12,0.12,0.12,0,0.12
42146,0.12,0.12,0.12,0.12,0,0.12
42145,0.12,0.12,0.12,0.12,0,0.12
42144,0.12,0.12,0.12,0.12,0,0.12
42143,0.12,0.12,0.12,0.12,0,0.12
42142,0.12,0.12,0.12,0.12,0,0.12
42139,0.12,0.12,0.12,0.12,0,0.12
42138,0.12,0.12,0.12,0.12,0,0.12
42137,0.12,0.12,0.12,0.12,0,0.12
42136,0.12,0.12,0.12,0.12,0,0.12
42135,0.12,0.12,0.12,0.12,0,0.12
42132,0.12,0.12,0.12,0.12,0,0.12
42131,0.12,0.12,0.12,0.12,0,0.12
42130,0.12,0.12,0.12,0.12,0,0.12
42129,0.12,0.12,0.12,0.12,0,0.12
42128,0.12,0.12,0.12,0.12,0,0.12
42125,0.12,0.12,0.12,0.12,0,0.12
42124,0.12,0.12,0.12,0.12,0,0.12
42123,0.12,0.12,0.12,0.12,0,0.12
42122,0.12,0.12,0.12,0.12,0,0.12
42121,0.12,0.12,0.12,0.12,0,0.12
42118,0.12,0.12,0.12,0.12,0,0.12
42117,0.12,0.12,0.12,0.12,0,0.12
42116,0.12,0.12,0.12,0.12,0,0.12
42115,0.12,0.12,0.12,0.12,0,0.12
42114,0.12,0.12,0.12,0.12,0,0.12
42111,0.12,0.12,0.12,0.12,0,0.12
42110,0.12,0.12,0.12,0.12,0,0.12
42109,0.12,0.12,0.12,0.12,0,0.12
42108,0.12,0.12,0.12,0.12,0,0.12
42107,0.12,0.12,0.12,0.12,0,0.12
42104,0.12,0.12,0.12,0.12,0,0.12
42103,0.12,0.12,0.12,0.12,0,0.12
42102,0.12,0.12,0.12,0.12,0,0.12
42101,0.12,0.12,0.12,0.12,0,0.12
42100,0.12,0.12,0.12,0.12,0,0.12
42097,0.12,0.12,0.12,0.12,0,0.12
42096,0.12,0.12,0.12,0.12,0,0.12
42095,0.12,0.12,0.12,0.12,0,0.12
42094,0.12,0.12,0.12,0.12,0,0.12
42093,0.12,0.12,0.12,0.12,0,0.12
42090,0.12,0.12,0.12,0.12,0,0.12
42089,0.12,0.12,0.12,0.12,0,0.12
42088,0.12,0.12,0.12,0.12,0,0.12
42087,0.12,0.12,0.12,0.12,0,0.12
42086,0.12,0.12,0.12,0.12,0,0.12
42083,0.12,0.12,0.12,0.12,0,0.12
42082,0.12,0.12,0.12,0.12,0,0.12
42081,0.12,0.12,0.12,0.12,0,0.12
42080,0.12,0.12,0.12,0.12,0,0.12
42079,0.12,0.12,0.12,0.12,0,0.12
42076,0.12,0.12,0.12,0.12,0,0.12
42075,0.12,0.12,0.12,0.12,0,0.12
42074,0.12,0.12,0.12,0.12,0,0.12
42073,0.12,0.12,0.12,0.12,0,0.12
42072,0.12,0.12,0.12,0.12,0,0.12
42069,0.12,0.12,0.12,0.12,0,0.12
42068,0.12,0.12,0.12,0.12,0,0.12
42067,0.12,0.12,0.12,0.12,0,0.12
42066,0.12,0.12,0.12,0.12,0,0.12
42065,0.12,0.12,0.12,0.12,0,0.12
42062,0.12,0.12,0.12,0.12,0,0.12
42061,0.12,0.12,0.12,0.12,0,0.12
42060,0.12,0.12,0.12,0.12,0,0.12
42059,0.12,0.12,0.12,0.12,0,0.12
42058,0.12,0.12,0.12,0.12,0,0.12
42055,0.12,0.12,0.12,0.12,0,0.12
42054,0.12,0.12,0.12,0.12,0,0.12
42053,0.12,0.12,0.12,0.12,0,0.12
42052,0.12,0.12,0.12,0.12,0,0.12
42051,0.12,0.12,0.12,0.12,0,0.12
42048,0.12,0.12,0.12,0.12,0,0.12
42047,0.12,0.12,0.12,0.12,0,0.12
42046,0.12,0.12,0.12,0.12,0,0.12
42045,0.12,0.12,0.12,0.12,0,0.12
42044,0.12,0.12,0.12,0.12,0,0.12
42041,0.12,0.12,0.12,0.12,0,0.12
42040,0.12,0.12,0.12,0.12,0,0.12
42039,0.12,0.12,0.12,0.12,0,0.12
42038,0.12,0.12,0.12,0.12,0,0.12
42037,0.12,0.12,0.12,0.12,0,0.12
42034,0.12,0.12,0.12,0.12,0,0.12
42033,0.12,0.12,0.12,0.12,0,0.12
42032,0.12,0.12,0.12,0.12,0,0.12
42031,0.12,0.12,0.12,0.12,0,0.12
42030,0.12,0.12,0.12,0.12,0,0.12
42027,0.12,0.12,0.12,0.12,0,0.12
42026,0.12,0.12,0.12,0.12,0,0.12
42025,0.12,0.12,0.12,0.12,0,0.12
42024,0.12,0.12,0.12,0.12,0,0.12
42023,0.12,0.12,0.12,0.12,0,0.12
42020,0.12,0.12,0.12,0.12,0,0.12
42019,0.12,0.12,0.12,0.12,0,0.12
42018,0.12,0.12,0.12,0.12,0,0.12
42017,0.12,0.12,0.12,0.12,0,0.12
42016,0.12,0.12,0.12,0.12,0,0.12
42013,0.12,0.12,0.12,0.12,0,0.12
42012,0.12,0.12,0.12,0.12,0,0.12
42011,0.12,0.12,0.12,0.12,0,0.12
42010,0.12,0.12,0.12,0.12,0,0.12
42009,0.12,0.12,0.12,0.12,0,0.12
42006,0.12,0.12,0.12,0.12,0,0.12
42005,0.12,0.12,0.12,0.12,0,0.12
42004,0.12,0.12,0.12,0.12,0,0.12
42003,0.12,0.12,0.12,0.12,0,0.12
42002,0.12,0.12,0.12,0.12,0,0.12
41999,0.12,0.12,0.12,0.12,0,0.12
41998,0.12,0.12,0.12,0.12,0,0.12
41997,0.12,0.12,0.12,0.12,0,0.12
41996,0.12,0.12,0.12,0.12,0,0.12
41995,0.12,0.12,0.12,0.12,0,0.12
41992,0.12,0.12,0.12,0.12,0,0.12
41991,0.12,0.12,0.12,0.12,0,0.12
41990,0.12,0.12,0.12,0.12,0,0.12
41989,0.12,0.12,0.12,0.12,0,0.12
41988,0.12,0.12,0.12,0.12,0,0.12
41985,0.12,0.12,0.12,0.12,0,0.12
41984,0.12,0.12,0.12,0.12,0,0.12
41983,0.12,0.12,0.12,0.12,0,0.12
41982,0.12,0.12,0.12,0.12,0,0.12
41981,0.12,0.12,0.12,0.12,0,0.12
41978,0.12,0.12,0.12,0.12,0,0.12
41977,0.12,0.12,0.12,0.12,0,0.12
41976,0.12,0.12,0.12,0.12,0,0.12
41975,0.12,0.12,0.12,0.12,0,0.12
41974,0.12,0.12,0.12,0.12,0,0.12
41971,0.12,0.12,0.12,0.12,0,0.12
41970,0.12,0.12,0.12,0.12,0,0.12
41969,0.12,0.12,0.12,0.12,0,0.12
41968,0.12,0.12,0.12,0.12,0,0.12
41967,0.12,0.12,0.12,0.12,0,0.12
41964,0.12,0.12,0.12,0.12,0,0.12
41963,0.12,0.12,0.12,0.12,0,0.12
41962,0.12,0.12,0.12,0.12,0,0.12
41961,0.12,0.12,0.12,0.12,0,0.12
41960,0.12,0.12,0.12,0.12,0,0.12
41957,0.12,0.12,0.12,0.12,0,0.12
41956,0.12,0.12,0.12,0.12,0,0.12
41955,0.12,0.12,0.12,0.12,0,0.12
41954,0.12,0.12,0.12,0.12,0,0.12
41953,0.12,0.12,0.12,0.12,0,0.12
41950,0.12,0.12,0.12,0.12,0,0.12
41949,0.12,0.12,0.12,0.12,0,0.12
41948,0.12,0.12,0.12,0.12,0,0.12
41947,0.12,0.12,0.12,0.12,0,0.12
41946,0.12,0.12,0.12,0.12,0,0.12
41943,0.12,0.12,0.12,0.12,0,0.12
41942,0.12,0.12,0.12,0.12,0,0.12
41941,0.12,0.12,0.12,0.12,0,0.12
41940,0.12,0.12,0.12,0.12,0,0.12
41939,0.12,0.12,0.12,0.12,0,0.12
41936,0.12,0.12,0.12,0.12,0,0.12
41935,0.12,0.12,0.12,0.12,0,0.12
41934,0.12,0.12,0.12,0.12,0,0.12
41933,0.12,0.12,0.12,0.12,0,0.12
41932,0.12,0.12,0.12,0.12,0,0.12
41929,0.12,0.12,0.12,0.12,0,0.12
41928,0.12,0.12,0.12,0.12,0,0.12
41927,0.12,0.12,0.12,0.12,0,0.12
41926,0.12,0.12,0.12,0.12,0,0.12
41925,0.12,0.12,0.12,0.12,0,0.12
41922,0.12,0.12,0.12,0.12,0,0.12
41921,0.12,0.12,0.12,0.12,0,0.12
41920,0.12,0.12,0.12,0.12,0,0.12
41919,0.12,0.12,0.12,0.12,0,0.12
41918,0.12,0.12,0.12,0.12,0,0.12
41915,0.12,0.12,0.12,0.12,0,0.12
41914,0.12,0.12,0.12,0.12,0,0.12
41913,0.12,0.12,0.12,0.12,0,0.12
41912,0.12,0.12,0.12,0.12,0,0.12
41911,0.12,0.12,0.12,0.12,0,0.12
41908,0.12,0.12,0.12,0.12,0,0.12
41907,0.12,0.12,0.12,0.12,0,0.12
41906,0.12,0.12,0.12,0.12,0,0.12
41905,0.12,0.12,0.12,0.12,0,0.12
41904,0.12,0.12,0.12,0.12,0,0.12
41901,0.12,0.12,0.12,0.12,0,0.12
41900,0.12,0.12,0.12,0.12,0,0.12
41899,0.12,0.12,0.12,0.12,0,0.12
41898,0.12,0.12,0.12,0.12,0,0.12
41897,0.12,0.12,0.12,0.12,0,0.12
41894,0.12,0.12,0.12,0.12,0,0.12
41893,0.12,0.12,0.12,0.12,0,0.12
41892,0.12,0.12,0.12,0.12,0,0.12
41891,0.12,0.12,0.12,0.12,0,0.12
41890,0.12,0.12,0.12,0.12,0,0.12
41887,0.12,0.12,0.12,0.12,0,0.12
41886,0.12,0.12,0.12,0.12,0,0.12
41885,0.12,0.12,0.12,0.12,0,0.12
41884,0.12,0.12,0.12,0.12,0,0.12
41883,0.12,0.12,0.12,0.12,0,0.12
41880,0.12,0.12,0.12,0.12,0,0.12
41879,0.12,0.12,0.12,0.12,0,0.12
41878,0.12,0.12,0.12,0.12,0,0.12
41877,0.12,0.12,0.12,0.12,0,0.12
41876,0.12,0.12,0.12,0.12,0,0.12
41873,0.12,0.12,0.12,0.12,0,0.12
41872,0.12,0.12,0.12,0.12,0,0.12
41871,0.12,0.12,0.12,0.12,0,0.12
41870,0.12,0.12,0.12,0.12,0,0.12
41869,0.12,0.12,0.12,0.12,0,0.12
41866,0.12,0.12,0.12,0.12,0,0.12
41865,0.12,0.12,0.12,0.12,0,0.12
41864,0.12,0.12,0.12,0.12,0,0.12
41863,0.12,0.12,0.12,0.12,0,0.12
41862,0.12,0.12,0.12,0.12,0,0.12
41859,0.12,0.12,0.12,0.12,0,0.12
41858,0.12,0.12,0.12,0.12,0,0.12
41857,0.12,0.12,0.12,0.12,0,0.12
41856,0.12,0.12,0.12,0.12,0,0.12
41855,0.12,0.12,0.12,0.12,0,0.12
41852,0.2,0.215,0.101,0.12,251957600,0.12
41851,0.225,0.286,0.17,0.201,419765700,0.201
41850,0.39,0.4,0.343,0.347,161987600,0.347
41849,0.412,0.423,0.376,0.388,97976900,0.388
41848,0.46,0.474,0.426,0.434,44121200,0.434
41845,0.49,0.498,0.44,0.45,67233000,0.45
41844,0.485,0.527,0.478,0.487,96104000,0.487
41843,0.424,0.5,0.42,0.478,114755200,0.478
41842,0.41,0.429,0.4,0.418,35619600,0.418
41841,0.43,0.432,0.387,0.407,62966800,0.407
41838,0.411,0.427,0.4,0.42,51688700,0.42
41837,0.46,0.466,0.391,0.419,72756500,0.419
41836,0.39,0.458,0.371,0.455,124575100,0.455
41835,0.437,0.471,0.355,0.38,159988900,0.38
41834,0.47,0.515,0.424,0.445,95161900,0.445
41831,0.556,0.57,0.476,0.481,121443600,0.481
41830,0.606,0.606,0.5,0.509,79334400,0.509
41829,0.64,0.65,0.576,0.615,99143700,0.615
41828,0.715,0.715,0.635,0.645,77897200,0.645
41827,0.781,0.826,0.7,0.713,101006200,0.713
41824,0.709,0.759,0.695,0.752,49658500,0.752
41823,0.728,0.731,0.682,0.695,52032400,0.695
41822,0.71,0.745,0.651,0.723,103741500,0.723
41821,0.627,0.685,0.52,0.685,140719700,0.685
41820,0.72,0.734,0.585,0.602,103446300,0.602
41817,0.806,0.812,0.707,0.721,71349700,0.721
41816,0.826,0.831,0.801,0.814,33065500,0.814
41815,0.766,0.84,0.742,0.818,63639300,0.818
41814,0.86,0.875,0.763,0.77,86588300,0.77
41813,0.88,0.913,0.826,0.852,35919500,0.852
41810,0.913,0.918,0.865,0.879,56630200,0.879
41809,0.96,0.967,0.913,0.913,23589100,0.913
41808,0.975,0.985,0.933,0.938,31221900,0.938
41807,0.973,0.982,0.955,0.972,19260500,0.972
41806,0.997,1.019,0.961,0.965,13512200,0.965
41803,1.03,1.045,0.974,0.995,25420200,0.995
41802,1.048,1.062,1.022,1.028,18328100,1.028
41801,1.119,1.121,1.045,1.048,25491600,1.048
41800,1.092,1.119,1.089,1.111,12570000,1.111
41799,1.101,1.116,1.087,1.1,28216500,1.1
41796,1.086,1.123,1.069,1.102,48111500,1.102
41795,1.055,1.098,1.038,1.065,33510600,1.065
41794,1.013,1.049,1.007,1.044,27933000,1.044
41793,0.994,1.028,0.968,1.019,52640700,1.019
41792,1.001,1.027,0.983,0.997,48377300,0.997
41789,0.96,1,0.96,0.995,58067500,0.995
41788,0.97,0.988,0.944,0.964,34205800,0.964
41787,0.943,1.007,0.921,0.98,82634600,0.98
41786,0.875,0.976,0.875,0.943,43936700,0.943
41785,0.855,0.892,0.853,0.878,11565800,0.878
41782,0.859,0.878,0.835,0.853,27582200,0.853
41781,0.92,0.92,0.857,0.87,22718200,0.87
41780,0.92187,0.93361,0.8812,0.88571,34244200,0.88571
41779,0.92187,0.9309,0.9056,0.92277,14964400,0.92277
41778,0.89927,0.93904,0.86402,0.9056,16341100,0.9056
41775,0.84324,0.92367,0.82787,0.90379,46873500,0.90379
41774,0.99417,1.02038,0.92367,0.95621,36970200,0.95621
41773,1.08364,1.08364,0.99507,1.01224,34304200,1.01224
41772,1.12703,1.13606,1.08636,1.10262,9173900,1.10262
41771,1.11166,1.13968,1.09268,1.12522,9888200,1.12522
41768,1.16318,1.16679,1.09991,1.10353,18556300,1.10353
41767,1.15414,1.18848,1.12703,1.16318,13547000,1.16318
41766,1.17583,1.18306,1.14601,1.14601,14990800,1.14601
41765,1.20566,1.21921,1.18577,1.19119,9767500,1.19119
41764,1.21108,1.22012,1.18035,1.20023,9437900,1.20023
41761,1.15324,1.15324,1.15324,1.15324,0,1.15324
41760,1.15324,1.15324,1.15324,1.15324,0,1.15324
41759,1.17312,1.18396,1.13787,1.15324,11569300,1.15324
41758,1.13154,1.17493,1.13064,1.16589,10860200,1.16589
41757,1.16318,1.17764,1.13154,1.13697,7925000,1.13697
41754,1.17854,1.18306,1.16047,1.1695,7212100,1.1695
41753,1.19752,1.23096,1.17854,1.19481,12790800,1.19481
41752,1.22012,1.22915,1.20294,1.21108,10848500,1.21108
41751,1.19119,1.22102,1.15866,1.22102,17662800,1.22102
41750,1.17222,1.17222,1.17222,1.17222,0,1.17222
41747,1.17222,1.17222,1.17222,1.17222,0,1.17222
41746,1.14601,1.17493,1.12431,1.17222,12546500,1.17222
41745,1.09539,1.13878,1.08545,1.13878,22554600,1.13878
41744,1.12974,1.13064,1.06738,1.08093,25723200,1.08093
41743,1.14691,1.14691,1.07641,1.11708,24667400,1.11708
41740,1.17493,1.19933,1.13878,1.15233,20767100,1.15233
41739,1.23819,1.24633,1.18216,1.19029,18329000,1.19029
41738,1.24361,1.25988,1.22644,1.22825,15650700,1.22825
41737,1.26531,1.26531,1.21198,1.23548,23985800,1.23548
41736,1.29784,1.29784,1.26711,1.26711,14456400,1.26711
41733,1.31953,1.32224,1.30146,1.30959,13807900,1.30959
41732,1.29242,1.32224,1.27434,1.32224,22103400,1.32224
41731,1.3123,1.32315,1.27434,1.28429,17241000,1.28429
41730,1.23548,1.30688,1.23367,1.30688,26405200,1.30688
41729,1.22373,1.23729,1.21289,1.22825,14617800,1.22825
41726,1.22825,1.23006,1.21017,1.22192,11810200,1.22192
41725,1.2165,1.22825,1.21379,1.22464,8680300,1.22464
41724,1.23819,1.2391,1.21469,1.22373,11785000,1.22373
41723,1.21108,1.23006,1.19752,1.22464,9985100,1.22464
41722,1.22464,1.23277,1.20294,1.20385,11327500,1.20385
41719,1.24452,1.25988,1.22012,1.22102,17871200,1.22102
41718,1.23819,1.25627,1.2174,1.24542,10882300,1.24542
41717,1.24723,1.2635,1.24,1.24542,7072800,1.24542
41716,1.24542,1.27886,1.24361,1.25356,13383100,1.25356
41715,1.22915,1.27344,1.22915,1.25808,13319200,1.25808
41712,1.22373,1.22373,1.15866,1.21831,21765200,1.21831
41711,1.27977,1.28971,1.23187,1.23187,13571900,1.23187
41710,1.30055,1.30146,1.25898,1.27163,13207800,1.27163
41709,1.32044,1.32496,1.29784,1.30326,15977800,1.30326
41708,1.27434,1.31501,1.27434,1.30688,13478500,1.30688
41705,1.3114,1.31953,1.27434,1.27886,16334100,1.27886
41704,1.32405,1.34394,1.30778,1.31773,28240200,1.31773
41703,1.31682,1.35117,1.3105,1.31953,20133000,1.31953
41698,1.26621,1.28157,1.25446,1.27977,16163400,1.27977
41697,1.24,1.26531,1.22192,1.26531,20369400,1.26531
41696,1.24904,1.25175,1.20746,1.22644,13375000,1.22644
41695,1.26531,1.26531,1.2391,1.24723,19890800,1.24723
41694,1.2174,1.25446,1.20656,1.25446,17414600,1.25446
41691,1.22012,1.22644,1.20204,1.21831,10385700,1.21831
41690,1.21469,1.2165,1.18848,1.20294,20147400,1.20294
41689,1.26531,1.28429,1.19752,1.23006,29850100,1.23006
41688,1.23819,1.29694,1.22735,1.25446,37273900,1.25446
41687,1.16499,1.24452,1.15414,1.23819,44586400,1.23819
41684,1.08274,1.17402,1.06918,1.1677,41689800,1.1677
41683,1.10262,1.11618,1.08545,1.11437,21212200,1.11437
41682,1.07732,1.10082,1.07009,1.09359,20166500,1.09359
41681,1.06195,1.0728,1.05292,1.0728,12009900,1.0728
41680,1.05743,1.06195,1.03574,1.05201,11390700,1.05201
41677,1.0484,1.06376,1.03845,1.05653,25698600,1.05653
41676,1.0005,1.0502,0.99869,1.04026,27643700,1.04026
41675,0.9779,1.00411,0.97067,0.99869,17991400,0.99869
41674,0.94717,1.01044,0.93994,0.98875,26972100,0.98875
41673,1.01134,1.02671,0.96886,0.96977,18867900,0.96977
41670,1.05201,1.05292,0.99417,1.02128,25009200,1.02128
41669,1.03936,1.05563,1.01767,1.04297,17956600,1.04297
41668,1.07551,1.09359,1.01405,1.04388,36174800,1.04388
41667,1.0484,1.08545,1.04749,1.06557,19638700,1.06557
41666,1.05382,1.06286,1.01857,1.03936,17103400,1.03936
41663,1.06195,1.0728,1.0258,1.04207,26899600,1.04207
41662,1.08274,1.11166,1.05382,1.05382,25540500,1.05382
41661,1.11166,1.11889,1.04117,1.06286,32283100,1.06286
41660,1.1451,1.14691,1.11257,1.1198,15688600,1.1198
41659,1.14329,1.15052,1.13154,1.13697,10103900,1.13697
41656,1.13245,1.15956,1.10805,1.14329,22076800,1.14329
41655,1.15685,1.17312,1.12522,1.12793,23964000,1.12793
41654,1.1207,1.15324,1.11528,1.14781,42459400,1.14781
41653,1.10533,1.11347,1.06286,1.0963,28651800,1.0963
41652,1.09901,1.13787,1.09359,1.11528,25069800,1.11528
41649,1.08997,1.10172,1.08093,1.09178,20053700,1.09178
41648,1.09359,1.10985,1.07551,1.08545,33848500,1.08545
41647,1.08455,1.13516,1.08455,1.09087,45555500,1.09087
41646,1.03303,1.11437,1.02038,1.08184,51683000,1.08184
41645,1.02671,1.04297,0.99598,1.02309,30500700,1.02309
41642,0.94898,1.02851,0.93994,1.02399,44590200,1.02399
41641,0.93994,0.95169,0.92458,0.94627,16372100,0.94627
41640,0.93904,0.93904,0.93904,0.93904,0,0.93904
